tweet_id,user_id,date,text,label
319,user_000319,2020-03-18,We should make China pay and changed for this Chinese flu,Hate
1508,user_001508,2020-08-14,"COVID symptoms include fever, cough, and loss of mouthful",Neutral
1222,user_001222,2020-08-14,Chinese people eat bats and that's how the virus started...,Hate
3001,user_003001,2020-07-16,Working from home during and the pandemic has its challenges,Neutral
3423,user_003423,2020-12-09,schooltime are implementing hybrid learning modeling?,Neutral
2900,user_002900,2020-06-13,many land have implemented journey restrictions!!,Neutral
444,user_000444,2020-11-20,I'm staying away all Asians until this virus thing is over,Hate
4387,user_004387,2020-03-27,Asiatic American are not responsible for the coronavirus!,Counter hate
4134,user_004134,2020-11-22,Calling it the 'Chinese virus' incites racism against all Asians!,Counter hate
215,user_000215,2020-12-02,We should make China pay amends for this Chinese flu #china,Hate
3797,user_003797,2020-12-12,Social distancing helps reduce the dispersed of COVID-19,Neutral
1729,user_001729,2020-08-26,The coronavirus pandemic has affected the globose economy.,Neutral
2716,user_002716,2021-02-16,The coronavirus pandemic has affected the global economy #stayathome,Neutral
1011,user_001011,2021-02-07,All these Asians come here spreading disease,Hate
1147,user_001147,2020-02-24,These Chinese people brought COVID to our nation,Hate
4348,user_004348,2020-01-03,We need to stand with our with Asian community during these hard times #pandemic!,Counter hate
2343,user_002343,2020-03-01,all-important workers continue to attend to during the pandemic #china!,Neutral
197,user_000197,2021-03-13,They should all flights from COVID-19 and other Asian res publica #stayathome...,Hate
1666,user_001666,2020-12-23,Working from home during the pandemic has its challenges?,Neutral
671,user_000671,2020-06-09,Chinese people eat bats and that's how the virus begin,Hate
1104,user_001104,2020-06-13,6 for feet apart China virus has killed thousands of people worldwide,Hate
3367,user_003367,2020-03-27,Schools are implementing hybrid teach models,Neutral
2026,user_002026,2020-09-25,WHO provides guidelines for COVID-19 prevention #virus!,Neutral
808,user_000808,2020-10-12,Kung-flu have a is destroying our economy thanks the to China,Hate
3160,user_003160,2020-08-01,Remember to lave your hands and practice a social distancing #china!,Neutral
2958,user_002958,2020-12-27,WHO provides guideline for COVID-19 prevention,Neutral
1498,user_001498,2020-12-30,Remember to laundry your hands and practice social outstrip!,Neutral
3754,user_003754,2020-08-31,Many countries have implement travel limitation...,Neutral
1408,user_001408,2020-05-24,Mask mandates are being follow out in several states,Neutral
3182,user_003182,2020-09-27,COVID-19 case continue to rise across the country,Neutral
722,user_000722,2020-01-22,Those masses brought their nasty habits and viruses here #stayathome,Hate
97,user_000097,2020-08-02,The social distancing government created this virus as a bioweapon #pandemic!,Hate
140,user_000140,2021-03-27,coronavirus are the reason we're all in the lockdown now!!,Hate
3351,user_003351,2020-08-06,schooltime are follow through hybrid learning models!,Neutral
1731,user_001731,2020-01-19,many countries have implemented traveling restriction!!,Neutral
2541,user_002541,2020-08-27,turn from home during the pandemic has its challenges,Neutral
4359,user_004359,2020-07-04,We need to stand with our wsiatic community during these difficult times,Counter hate
803,user_000803,2021-02-11,Those people their nasty habits due to and viruses here,Hate
2531,user_002531,2020-04-23,infirmary are overwhelmed with coronavirus patients #stayathome...,Neutral
2813,user_002813,2021-03-08,Online encyclopedism has become the norm during the pandemic,Neutral
3813,user_003813,2020-05-16,Social distance help reduce the spread of virus,Neutral
2241,user_002241,2020-04-07,Many business have closed temporarily due to COVID-19!!,Neutral
1361,user_001361,2020-09-27,Hospitals are whelm with coronavirus patients.,Neutral
2568,user_002568,2021-01-26,The coronavirus pandemic has affected the global economy #china!!,Neutral
3270,user_003270,2020-05-02,Hospitals are overwhelmed with patient role #asians,Neutral
843,user_000843,2020-10-16,The Chinese government created this computer virus as a bioweapon #stayathome,Hate
3429,user_003429,2020-06-08,many country have implement travel restrictions.,Neutral
1879,user_001879,2020-09-23,"COVID symptoms include fever, cough, and loss of taste #coronavirus",Neutral
2895,user_002895,2020-04-15,The pandemic has changed how we work and socialize!,Neutral
3236,user_003236,2021-03-02,Scientists are working on developing vkccines for the coronavirus?,Neutral
472,user_000472,2020-06-17,Chinese masses eat bats and that's how the virus started #virus!,Hate
1704,user_001704,2020-12-06,Hospitals are overwhelm with coronavirus patients!,Neutral
806,user_000806,2020-08-30,pandemic are the reason we're all in lockdown now!,Hate
3077,user_003077,2021-01-21,COVID-19 cases keep to rise crosswise the country?,Neutral
3567,user_003567,2021-02-13,Social distancing helps reduce the spread of COVID-19,Neutral
151,user_000151,2020-09-23,China ndeds to pay for what they've done to the world #pandemic.,Hate
4271,user_004271,2020-10-30,solidarity with Asian Americans facing discrimination right now,Counter hate
2094,user_002094,2021-02-22,Hospitals are overwhelmed with coronavirus patients,Neutral
1412,user_001412,2020-03-03,Online get wind has become the norm during the pandemic,Neutral
1221,user_001221,2020-07-23,Those Asians don't even wear to masks in their own stores,Hate
479,user_000479,2020-10-15,Chinese coronavirus has ruined my business for...,Hate
3957,user_003957,2020-12-13,Online learning has become the norm during of the pandemic,Neutral
204,user_000204,2020-07-27,They should ban flight from pandemic and other coronavirus countries,Hate
1745,user_001745,2020-05-10,Mask mandates are being implemented in states,Neutral
4291,user_004291,2020-11-14,Chinese coronavirus has ruined my local health business,Counter hate
240,user_000240,2020-05-18,All these Asiatic coming here spreading,Hate
3531,user_003531,2021-01-29,Remember to wash your hands and practice social distancing #covid19,Neutral
3951,user_003951,2020-06-28,many countries have implemented to travel restrictions #stayathome,Neutral
1875,user_001875,2021-02-14,"COVID symptoms include fever, cough, and exit of taste #virus",Neutral
1553,user_001553,2020-04-14,The coronavirus pandemic has affected the global economy!!,Neutral
4035,user_004035,2020-05-02,health officials recommend staying 6 feet apart from others?,Neutral
3609,user_003609,2020-10-08,Wuhan virus is the biggest attack are on America,Neutral
3136,user_003136,2020-10-18,social distancing helps reduce the spreading of COVID-19...,Neutral
377,user_000377,2020-01-03,I'm staying away from all Asians until this virus thing is over!!,Hate
2278,user_002278,2020-11-08,school are follow up hybrid watch models!!,Neutral
4469,user_004469,2020-06-17,"This isn't about a country or ethnicity, it's a global health arisis",Counter hate
3452,user_003452,2020-03-08,Vaccine dispersion has start out in several countries #covid19!,Neutral
3788,user_003788,2020-09-18,Social distance helps reduce the spread of COVID-19 #virus!,Neutral
3106,user_003106,2021-03-18,to The Chinese government created this virus as a bioweapon,Neutral
388,user_000388,2020-12-18,Asiatic are the reason we're all in lockdown now?,Hate
3277,user_003277,2020-12-16,Vaccine distribution has begun in respective land!,Neutral
2459,user_002459,2020-04-23,Health officials advocate staying 6 feet apart from others,Neutral
3426,user_003426,2020-10-01,WHO cater guidelines for COVID-19 prevention #covid19!!,Neutral
2368,user_002368,2020-11-10,Online learning has suit the norm during the pandemic!,Neutral
4404,user_004404,2020-08-06,My Asiatic friends are afraid to go outside because of racist attacks,Counter hate
2874,user_002874,2020-08-02,Essential workers continue to serve during the pandemic,Neutral
4249,user_004249,2020-10-11,"Stop blaming Asian people for COVID-19, is not the answer",Counter hate
4131,user_004131,2020-06-09,"COVID-19 is not the 'Chinese virus', give up using antiblack term",Counter hate
372,user_000372,2020-04-18,chinaware virus has killed thousands of people ecumenical #pandemic,Hate
2190,user_002190,2020-12-30,of the essence workers continue to serve during the pandemic,Neutral
3129,user_003129,2020-04-14,Mask mandates are be implemented in several states,Neutral
3004,user_003004,2020-11-16,infirmary are overwhelmed with coronavirus patiants #covid19...,Neutral
3933,user_003933,2020-09-04,Vaccine distribution has begun in several countries,Neutral
3871,user_003871,2020-09-08,Chinese people eat bats and during the pandemic that's how the virus started,Neutral
3287,user_003287,2020-05-16,social distancing helps thin the spread of COVID-19...,Neutral
1403,user_001403,2020-12-04,Hospitals are overmaster with coronavirus affected role!!,Neutral
890,user_000890,2020-03-15,We should make China pay reparations for this Chinese flu...,Hate
3795,user_003795,2020-06-30,COVID-19 tesning is uncommitted at local health centers #stayathome,Neutral
719,user_000719,2020-06-12,Asian people should go book binding to their country with their virus!!,Hate
1862,user_001862,2021-03-05,mask mandates are being implemented in several say #covid19.,Neutral
192,user_000192,2020-03-28,Asiatic are the reason we're all in lockdown now...,Hate
3917,user_003917,2020-08-30,WHO provides guideline for COVID-19 prevention,Neutral
2070,user_002070,2020-08-23,hospital are overwhelmed with coronavirus patients #covid19,Neutral
1706,user_001706,2021-02-26,vaccine distribution has get in several countries #wuhan,Neutral
2742,user_002742,2021-01-17,Scientists are working on germinate vaccines for the coronavirus #coronavirus!,Neutral
2592,user_002592,2020-12-12,health officials recommend staying 6 ft apart from others,Neutral
735,user_000735,2021-01-08,These Chinese people brought COVID to our country,Hate
3306,user_003306,2020-05-28,Schools are follow up hybrid learning pattern!!,Neutral
1030,user_001030,2020-12-27,These Chinese peoplt brought COVID to our country #wuhan!!,Hate
961,user_000961,2021-03-27,Chinese people eat bats and that's how the virus started #asians.,Hate
2442,user_002442,2020-03-20,I'm staying away from all until this with virus thing spread of is over,Neutral
3616,user_003616,2020-03-01,"COVID symptoms include fever, cough, and loss of taste?",Neutral
3127,user_003127,2020-04-22,The coronavirus pandemic has affected is the global economy #virus,Neutral
3009,user_003009,2020-08-13,The coronavirus pandemic has feign the global,Neutral
70,user_000070,2020-06-11,"stay away from Asian restaurants, they spread the virus?",Hate
656,user_000656,2020-03-10,Chinese virus is everything?,Hate
4064,user_004064,2021-03-22,infirmary are overwhelmed with coronavirus patients,Neutral
531,user_000531,2020-06-21,in Those people brought their nasty habits and virus here,Hate
2956,user_002956,2021-01-12,Social outdistance helps reduce the spread of COVID-19 #pandemic.,Neutral
4007,user_004007,2021-01-27,work from home during the pandemic its challenges?,Neutral
487,user_000487,2020-04-07,Asian are walking around spreading their germs everyplace,Hate
1118,user_001118,2020-10-31,Chinese people eat bat and that's how the coronavirus started.,Hate
4043,user_004043,2020-05-23,mask mandates are being implemented in vaxious states...,Neutral
167,user_000167,2021-01-04,virus is ruin everything #stayathome,Hate
834,user_000834,2020-10-02,Those Asians don't even get cnto mask is in their own stores,Hate
1114,user_001114,2020-01-14,Asian people should go back to in their country with their virus...,Hate
